cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,percent,used,active,buffers,cached,shared,value
3.9,0,0,100,5.9,9.6,5.9,0,50.8,1640300544,970178560,446554112,3160244224,1244753920,1
7.8,5.8,2,100,2,2.1,6,4,50.8,1640300544,970178560,446554112,3160244224,1244753920,1
11.3,3.8,3.8,100,2,9.8,4,5.8,50.8,1640296448,970178560,446554112,3160248320,1244753920,1
7.7,0,2,100,2,9.8,2.1,2,50.8,1640296448,970178560,446554112,3160248320,1244753920,1
4,0,3.8,100,7.7,4.1,9.3,0,50.8,1640554496,970178560,446554112,3160248320,1244753920,1
14.3,0,2,100,0,2,2.1,4,50.8,1640546304,970186752,446554112,3160256512,1244753920,1
4.2,2,2,100,4,2,2,4,50.8,1640546304,970186752,446554112,3160256512,1244753920,1
11.5,3.9,3.9,100,4,0,4.1,2,50.8,1640546304,970186752,446554112,3160256512,1244753920,1
7.5,2,5.9,100,4.1,0,4.1,5.8,50.8,1640542208,970186752,446554112,3160260608,1244753920,1
4,2,0,100,2.1,5.8,5.9,3.9,50.8,1640534016,970186752,446562304,3160260608,1244753920,1
9.4,7.5,0,100,0,2,3.9,4.1,50.8,1640534016,970186752,446562304,3160260608,1244753920,1
13,2,2,100,2.1,3.9,4.1,7.8,50.8,1640275968,970194944,446562304,3160260608,1244753920,1
4,2,3.9,100,2,2,4,2,50.8,1640275968,970194944,446562304,3160260608,1244753920,1
11.3,2,3.9,100,4.1,2,6,0,50.8,1640275968,970194944,446562304,3160260608,1244753920,1
9.8,0,3.9,100,0,0,2,2,50.8,1640333312,970194944,446562304,3160260608,1244753920,1
8,5.9,0,100,4,10.9,2.1,3.9,50.8,1640271872,970194944,446562304,3160264704,1244753920,1
3.9,5.8,0,100,2.1,0,9.4,2,50.8,1640271872,970194944,446562304,3160264704,1244753920,1
7.7,0,3.9,100,2,6,6,0,50.8,1640271872,970194944,446562304,3160264704,1244753920,1
4.1,0,0,100,6,0,2,2,50.8,1640271872,970194944,446562304,3160264704,1244753920,1
7.7,2,2,100,5.9,0,6,4,50.8,1640259584,970194944,446570496,3160268800,1244753920,1
5.9,0,7.7,100,9.6,0,0,0,50.8,1640259584,970194944,446570496,3160268800,1244753920,1
4,2,2,100,4.1,0,0,2,50.8,1640259584,970194944,446570496,3160268800,1244753920,1
7.8,0,2,100,0,0,4,0,50.8,1640316928,970194944,446570496,3160268800,1244753920,1
5.8,3.9,2,100,9.6,0,0,2,50.8,1640259584,970203136,446570496,3160268800,1244753920,1
9.8,7.5,5.7,100,7.8,2,5.8,2,50.8,1640259584,970203136,446570496,3160268800,1244753920,1
7.5,3.9,0,100,0,2,4,2,50.8,1640255488,970203136,446570496,3160272896,1244758016,1
8.2,9.3,0,100,2,2,4,5.7,50.8,1640312832,970203136,446570496,3160272896,1244758016,1
5.9,7.8,2,100,2.1,3.8,4.1,0,50.8,1640312832,970203136,446570496,3160272896,1244758016,1
2,0,3.9,100,2.1,2,7.8,0,50.8,1640255488,970203136,446570496,3160272896,1244758016,1
4.1,3.9,3.9,100,0,4,2.1,0,50.8,1640243200,970203136,446578688,3160276992,1244758016,1
5.9,0,3.8,100,9.6,2,4.1,0,50.8,1640243200,970203136,446578688,3160276992,1244758016,1
4,3.9,0,100,7.7,0,6,2,50.8,1640243200,970203136,446578688,3160276992,1244758016,1
7.7,5.9,3.9,100,0,3.9,2,2,50.8,1640300544,970203136,446578688,3160276992,1244758016,1
4,4,2.1,100,2,0,7.7,4,50.8,1640243200,970203136,446578688,3160276992,1244758016,1
8,0,3.9,100,3.9,3.9,7.7,0,50.8,1640243200,970203136,446578688,3160276992,1244758016,1
7.7,3.9,2,100,4,2,8.2,3.9,50.8,1639727104,970211328,446578688,3160276992,1244758016,1
6,2,0,100,4.1,0,9.6,2,50.8,1639784448,970211328,446578688,3160276992,1244758016,1
6,2,0,100,0,3.9,11.8,0,50.8,1639727104,970211328,446578688,3160276992,1244758016,1
6,4,3.9,100,7.8,2,4.2,0,50.8,1639727104,970211328,446578688,3160276992,1244758016,1
9.6,2,2,100,11.5,2,6.1,3.9,50.8,1639714816,970211328,446586880,3160281088,1244758016,1
6,3.9,3.8,100,6,13,3.9,0,50.8,1639772160,970211328,446586880,3160281088,1244758016,1
9.4,7.7,3.8,100,4,8,7.5,2,50.8,1639706624,970211328,446586880,3160289280,1244758016,1
8,3.9,3.9,100,2,3.9,4.1,3.9,50.8,1639706624,970211328,446586880,3160289280,1244758016,1
2,0,3.9,100,4,2,19.3,0,50.8,1639706624,970211328,446586880,3160289280,1244758016,1
6,0,0,100,4.1,3.9,8,0,50.8,1639763968,970211328,446586880,3160289280,1244758016,1
11.5,2,2,100,6,0,14.8,0,50.8,1639706624,970211328,446586880,3160289280,1244758016,1
5.9,5.9,2,100,9.8,5.8,4.1,3.9,50.8,1639706624,970211328,446586880,3160289280,1244758016,1
13.2,5.9,0,100,9.8,3.9,9.6,3.8,50.8,1639706624,970219520,446586880,3160289280,1244758016,1
11.3,0,0,100,6.1,0,6,0,50.8,1639763968,970219520,446586880,3160289280,1244758016,1
13,9.4,0,100,6,3.9,5.9,0,50.8,1639698432,970219520,446595072,3160289280,1244758016,1
4.1,2,2,100,5.9,2,5.9,2,50.8,1639698432,970223616,446595072,3160289280,1244758016,1
9.6,5.8,0,100,7.8,7.8,4.1,2,50.8,1639698432,970223616,446595072,3160289280,1244758016,1
9.6,2,0,100,15.1,7.5,9.6,2,50.8,1639956480,970223616,446595072,3160289280,1244758016,1
9.6,5.8,2,100,2.1,2,6.1,2,50.8,1639956480,970223616,446595072,3160289280,1244758016,1
2,5.9,0,100,6.3,0,2,5.9,50.8,1639956480,970223616,446595072,3160289280,1244758016,1
11.8,4,2,100,0,2.1,4.1,2,50.8,1639956480,970223616,446595072,3160289280,1244758016,1
12.7,2,2,100,2,10.2,4,0,50.8,1639956480,970223616,446595072,3160289280,1244758016,1
9.6,3.9,0,100,2,3.9,6,0,50.8,1639952384,970227712,446595072,3160293376,1244758016,1
4.2,0,3.9,100,2,2,0,5.8,50.8,1639952384,970227712,446595072,3160293376,1244758016,1
11.1,2,2,100,7.8,0,2,3.9,50.8,1639948288,970227712,446603264,3160289280,1244758016,1
9.6,2,2,100,10,0,2.1,0,50.8,1639940096,970235904,446603264,3160297472,1244758016,1
14.5,5.9,3.8,100,6.1,2,4.1,0,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
4,0,0,100,8,5.9,5.9,5.9,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
7.7,3.9,4,100,6,5.9,7.7,7.5,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
11.3,3.8,0,100,6.3,2,3.9,7.7,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
9.6,5.8,2,100,4.1,0,9.4,2,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
7.8,0,0,100,9.6,2,2,2,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
9.6,5.8,2,100,13,2,0,2,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
0,4,0,100,11.5,2,2,2,50.8,1640456192,970235904,446603264,3160297472,1244758016,1
9.8,0,0,100,0,4,2,2,50.8,1640448000,970235904,446611456,3160297472,1244758016,1
6,3.8,0,100,2.1,2,4.1,0,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
2.1,4,4,100,5.9,5.8,0,3.9,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
4.1,2,2,100,8,2,2.1,2,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
9.4,5.9,7.7,100,6,7.8,11.3,9.4,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
2.1,3.8,0,100,5.8,3.8,7.8,3.9,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
4.1,7.7,0,100,4,2,6,2,50.8,1640497152,970244096,446611456,3160305664,1244758016,1
2,2,2,100,6.1,2,7.5,5.7,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
11.3,2,2,100,7.7,0,4.1,6,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
2,4,0,100,2,2,4.1,7.8,50.8,1640439808,970244096,446611456,3160305664,1244758016,1
9.6,9.4,3.9,100,4.1,5.9,4.2,7.5,50.8,1640427520,970244096,446619648,3160309760,1244758016,1
2,2,3.8,100,5.9,5.8,4.2,0,50.8,1640427520,970252288,446619648,3160309760,1244758016,1
6,2,3.9,100,4,3.9,9.6,2,50.8,1640423424,970252288,446619648,3160313856,1244758016,1
6,3.8,4,100,2,0,6.1,3.9,50.8,1640423424,970252288,446619648,3160313856,1244758016,1
16.4,2,2,100,0,3.9,0,7.5,50.8,1640423424,970252288,446619648,3160313856,1244758016,1
2,3.9,7.7,100,2.1,0,2.1,0,50.8,1640419328,970252288,446619648,3160317952,1244762112,1
4,4,4,100,13.2,2,2,5.8,50.8,1640419328,970252288,446619648,3160317952,1244762112,1
2,0,9.4,100,13.2,0,4.1,0,50.8,1640419328,970252288,446619648,3160317952,1244762112,1
6,4,5.9,100,7.8,0,2,2,50.8,1640476672,970252288,446619648,3160317952,1244762112,1
7.5,9.4,5.7,100,2.1,0,11.1,0,50.8,1640419328,970252288,446619648,3160317952,1244762112,1
11.3,7.7,4,100,2.1,0,6,5.8,50.8,1640411136,970260480,446627840,3160317952,1244762112,1
7.8,2,5.8,100,4.1,3.9,0,2,50.8,1640411136,970260480,446627840,3160317952,1244762112,1
13.5,2,5.9,100,4.1,0,7.8,9.3,50.8,1640468480,970260480,446627840,3160317952,1244762112,1
9.6,3.9,2,100,6.1,0,8,0,50.8,1640407040,970260480,446627840,3160322048,1244762112,1
9.8,10.9,5.9,100,4.1,2,7.8,7.7,50.8,1640402944,970260480,446627840,3160326144,1244762112,1
2,9.3,2,100,11.5,0,2,2,50.8,1639886848,970260480,446627840,3160326144,1244762112,1
4.1,4,2,100,6.1,0,11.5,2,50.8,1639886848,970260480,446627840,3160326144,1244762112,1
7.7,3.9,2,100,0,7.8,0,5.8,50.8,1639886848,970260480,446627840,3160326144,1244762112,1
7.7,2,7.7,100,4,9.6,2,4,50.8,1639886848,970260480,446627840,3160326144,1244762112,1
0,5.8,2,100,2,5.9,4,3.9,50.8,1639886848,970260480,446627840,3160326144,1244762112,1
11.3,7.7,2,100,2.1,4.1,9.6,2,50.8,1641033728,970260480,446636032,3160317952,1244762112,1
7.8,2,2,100,4.1,0,5.9,4,50.8,1640910848,970268672,446636032,3160326144,1244762112,1
9.4,4,2,100,9.6,3.9,7.8,2,50.8,1640910848,970268672,446636032,3160326144,1244762112,1
9.8,2,2,100,9.6,0,9.6,2,50.8,1640906752,970268672,446636032,3160330240,1244762112,1
6,4,3.8,100,4.1,0,0,0,50.8,1640964096,970268672,446636032,3160330240,1244762112,1
9.6,3.9,2,100,6,3.8,5.9,0,50.8,1640906752,970268672,446636032,3160330240,1244762112,1
7.5,9.3,2,100,8,5.9,11.3,3.8,50.8,1640906752,970268672,446636032,3160330240,1244762112,1
4.1,2,5.7,100,11.3,0,2,2,50.8,1640906752,970268672,446636032,3160330240,1244762112,1
11.1,9.3,2,100,13,2,4.1,3.9,50.8,1640964096,970268672,446636032,3160330240,1244762112,1
4,2,0,100,5.9,2,7.8,5.9,50.8,1640906752,970268672,446636032,3160330240,1244762112,1
13,3.9,2,100,9.4,5.8,9.6,5.9,50.8,1640902656,970272768,446644224,3160326144,1244762112,1
5.9,2,3.9,100,2,2,6.2,5.9,50.8,1640898560,970276864,446644224,3160330240,1244762112,1
16.7,4,4,100,4.1,5.8,8,0,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
6.1,3.8,7.5,100,2,0,6,2,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
6.1,5.8,5.8,100,2,9.4,0,3.9,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
9.6,2,7.7,100,2,2,11.5,9.3,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
9.8,0,5.8,100,2.1,2,7.8,2,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
5.9,3.9,7.5,100,7.8,4,2.1,3.9,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
6,5.9,3.8,100,4.1,9.3,7.8,2,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
5.9,7.7,2,100,0,0,4,4,50.8,1640894464,970276864,446644224,3160334336,1244762112,1
4,2.1,6,100,4,0,11.5,3.9,50.8,1640886272,970276864,446652416,3160334336,1244762112,1
3.9,4,5.8,100,5.8,2,9.4,2,50.8,1640878080,970285056,446652416,3160342528,1244762112,1
6,4,5.9,100,5.9,5.8,4,2,50.8,1640873984,970285056,446652416,3160346624,1244762112,1
9.6,0,7.7,100,2.1,3.9,2.1,0,50.8,1640873984,970285056,446652416,3160346624,1244762112,1
7.7,3.8,0,100,6,3.8,9.6,4,50.8,1640873984,970285056,446652416,3160346624,1244762112,1
9.4,5.9,11.1,100,4.1,2,4,2,50.8,1640869888,970285056,446652416,3160350720,1244766208,1
15.1,7.5,1.9,100,2,7.7,7.8,0,50.8,1641127936,970285056,446652416,3160350720,1244766208,1
4,0,2,100,4.1,5.8,0,6,50.8,1641127936,970285056,446652416,3160350720,1244766208,1
9.4,2,2,100,6,2,8,2,50.8,1641127936,970285056,446652416,3160350720,1244766208,1
6,9.3,5.8,100,9.6,0,4,0,50.8,1641127936,970285056,446652416,3160350720,1244766208,1
7.8,0,2,100,6,5.9,2.1,3.9,50.8,1641127936,970285056,446660608,3160342528,1244766208,1
5.9,3.9,5.8,100,13,2,9.6,7.5,50.8,1641127936,970285056,446660608,3160342528,1244766208,1
11.1,0,4,100,4.2,3.8,5.9,3.9,50.8,1641127936,970285056,446660608,3160342528,1244766208,1
2,3.9,4,100,0,0,2,0,50.8,1641123840,970285056,446660608,3160346624,1244766208,1
9.4,3.9,2,100,4,3.9,4.1,3.9,50.8,1641123840,970285056,446660608,3160346624,1244766208,1
4.1,2,5.8,100,9.8,0,7.8,0,50.8,1641123840,970285056,446660608,3160346624,1244766208,1
16.4,3.9,5.8,100,4.1,3.9,6,0,50.8,1641123840,970285056,446660608,3160346624,1244766208,1
2,2,2,100,4.1,0,9.6,2,50.8,1641115648,970285056,446660608,3160354816,1244766208,1
6,2,0,100,4,0,4.1,3.9,50.8,1641115648,970293248,446660608,3160354816,1244766208,1
5.9,2,3.9,100,4,9.6,4,5.8,50.8,1641172992,970293248,446660608,3160354816,1244766208,1
6,0,0,100,4,2,4.1,4,50.8,1641172992,970293248,446668800,3160346624,1244766208,1
4.1,3.8,0,100,0,0,2,0,50.8,1641107456,970293248,446668800,3160354816,1244766208,1
4.1,0,7.7,100,9.6,0,6,4,50.8,1641107456,970293248,446668800,3160354816,1244766208,1
9.6,5.9,3.9,100,4.1,0,9.6,5.8,50.8,1641107456,970293248,446668800,3160354816,1244766208,1
7.7,0,3.9,100,7.8,2,4,5.8,50.8,1641107456,970293248,446668800,3160354816,1244766208,1
4,2,7.7,100,4.1,0,7.8,2,50.8,1641103360,970293248,446668800,3160358912,1244766208,1
6.1,5.8,0,100,2,0,0,2,50.8,1641099264,970293248,446668800,3160363008,1244766208,1
0,2,0,100,7.7,4,2,7.8,50.8,1641099264,970293248,446668800,3160363008,1244766208,1
7.8,2,3.9,100,0,0,7.8,0,50.8,1641099264,970293248,446668800,3160363008,1244766208,1
4,0,0,100,0,4,6.1,0,50.8,1641091072,970301440,446668800,3160371200,1244766208,1
11.1,3.9,2,100,6,0,4.1,0,50.8,1641086976,970305536,446676992,3160367104,1244766208,1
16.4,2,0,100,3.9,0,4,7.7,50.8,1641078784,970305536,446676992,3160375296,1244766208,1
5.9,4,2,100,11.3,2,4.2,2,50.8,1641078784,970309632,446676992,3160375296,1244766208,1
8,0,2,100,2,5.9,4,0,50.8,1641136128,970309632,446676992,3160375296,1244766208,1
19,2,0,100,0,5.8,7.8,0,50.8,1640300544,970309632,446676992,3160379392,1244766208,1
7.8,3.9,0,100,7.8,2,3.9,0,50.8,1640300544,970309632,446676992,3160379392,1244766208,1
19,3.9,7.5,100,14,7.5,2.1,0,50.8,1640296448,970309632,446676992,3160383488,1244770304,1
16.4,9.6,4,100,100,3.9,4.1,4,50.8,1640411136,970309632,446676992,3160383488,1244770304,1
27.7,5.9,4,100,58,2,9.6,0,50.8,1640296448,970309632,446676992,3160383488,1244770304,1
9.6,2,4,100,5.8,2,4,2,50.8,1640296448,970309632,446676992,3160383488,1244770304,1
4.1,0,5.9,100,4.1,3.9,6,2,50.8,1640288256,970309632,446685184,3160383488,1244770304,1
7.8,3.9,4,100,2,5.8,6,0,50.8,1640546304,970309632,446685184,3160383488,1244770304,1
11.5,2,3.9,100,9.4,3.9,6,0,50.8,1640546304,970317824,446685184,3160383488,1244770304,1
7.8,2,9.1,100,6,0,4,5.8,50.8,1640546304,970317824,446685184,3160383488,1244770304,1
4.1,0,0,100,6.1,2,4.1,0,50.8,1640546304,970317824,446685184,3160383488,1244770304,1
0,4,0,100,0,0,0,0,50.8,1640542208,970317824,446685184,3160387584,1244770304,1
11.5,3.9,2,100,4,0,7.8,4,50.8,1640542208,970317824,446685184,3160387584,1244770304,1
2.1,2,5.7,100,9.4,2,5.9,0,50.8,1640542208,970317824,446685184,3160387584,1244770304,1
6.1,3.9,2,100,7.7,4,4.1,2,50.8,1640542208,970317824,446685184,3160387584,1244770304,1
4.1,0,3.8,100,8,0,5.9,2,50.8,1640542208,970317824,446685184,3160387584,1244770304,1
4,10.9,0,100,4.2,0,7.8,2,50.8,1641050112,970317824,446693376,3160387584,1244770304,1
4.1,5.8,2,100,9.4,3.9,5.9,2,50.8,1641050112,970317824,446693376,3160387584,1244770304,1
11.1,5.8,5.8,100,9.6,3.9,0,5.9,50.8,1641046016,970326016,446693376,3160391680,1244770304,1
4,3.9,5.9,100,4,3.9,5.9,2,50.8,1641304064,970326016,446693376,3160391680,1244770304,1
7.7,5.8,4,100,4,0,4,2.1,50.8,1641299968,970326016,446693376,3160395776,1244770304,1
4,0,2,100,5.9,2,0,7.5,50.8,1641357312,970326016,446693376,3160395776,1244770304,1
6,2,2,100,9.6,0,7.8,6,50.8,1641299968,970326016,446693376,3160395776,1244770304,1
6,2,5.8,100,4,0,6,5.9,50.8,1641299968,970326016,446693376,3160395776,1244770304,1
0,2,3.8,100,2.1,5.9,4,11.3,50.8,1641299968,970326016,446693376,3160395776,1244770304,1
7.8,2,3.9,100,2,0,2,0,50.8,1641299968,970326016,446693376,3160395776,1244770304,1
7.8,4,0,100,0,5.8,2,3.9,50.8,1641291776,970326016,446701568,3160395776,1244770304,1
4.2,7.5,0,100,4.1,0,2.1,4,50.8,1641291776,970326016,446701568,3160395776,1244770304,1
9.4,5.8,7.5,100,4,2,7.7,2,50.8,1641291776,970326016,446701568,3160395776,1244770304,1
5.9,2,0,100,0,0,6.1,0,50.8,1641291776,970326016,446701568,3160395776,1244770304,1
9.4,3.9,2,100,7.8,5.8,4.2,2,50.8,1641287680,970326016,446701568,3160399872,1244770304,1
11.3,4,2,100,2,0,3.9,4,50.8,1641287680,970326016,446701568,3160399872,1244770304,1
6,3.9,0,100,9.8,0,6,0,50.8,1641287680,970326016,446701568,3160399872,1244770304,1
2,0,0,100,2,11.1,4,5.7,50.8,1641287680,970326016,446701568,3160399872,1244770304,1
2,2,5.8,100,2,0,9.8,4,50.8,1641287680,970334208,446701568,3160399872,1244770304,1
5.9,3.9,0,100,5.8,0,5.9,7.7,50.8,1641283584,970334208,446701568,3160403968,1244770304,1
13,5.9,2,100,7.7,7.7,2.1,0,50.8,1641279488,970334208,446709760,3160399872,1244770304,1
2.1,7.5,0,100,9.6,0,6,2,50.8,1641275392,970338304,446709760,3160403968,1244770304,1
11.1,0,0,100,4,2,6,0,50.8,1641275392,970338304,446709760,3160403968,1244770304,1
4.2,2,0,100,4,2,5.9,5.9,50.8,1641275392,970338304,446709760,3160403968,1244770304,1
11.3,9.3,0,100,3.9,3.9,11.1,2,50.8,1641275392,970342400,446709760,3160403968,1244770304,1
11.3,0,0,100,4.1,0,0,0,50.8,1641275392,970342400,446709760,3160403968,1244770304,1
6,7.8,2,100,3.9,2,9.6,0,50.8,1641271296,970342400,446709760,3160408064,1244770304,1
0,3.9,2,100,2.1,0,4.1,2,50.8,1641013248,970342400,446709760,3160408064,1244770304,1
6,2,3.9,100,0,0,4.1,3.9,50.8,1641009152,970342400,446709760,3160412160,1244770304,1
7.8,0,0,100,2,0,2.1,0,50.8,1641009152,970342400,446709760,3160412160,1244770304,1
11.1,4,0,100,9.4,2,11.3,5.8,50.8,1641000960,970342400,446717952,3160412160,1244770304,1
2.1,4,0,100,0,2,4,0,50.8,1641000960,970342400,446717952,3160412160,1244770304,1
7.5,2,2,100,2,5.9,4,5.9,50.8,1641000960,970342400,446717952,3160412160,1244770304,1
6,0,0,100,4,2,11.1,3.9,50.8,1641000960,970342400,446717952,3160412160,1244770304,1
5.9,7.8,3.9,100,9.6,2,11.3,3.8,50.8,1641000960,970342400,446717952,3160412160,1244770304,1
5.9,4,5.9,100,7.7,3.9,2,0,50.8,1641000960,970342400,446717952,3160412160,1244770304,1
6,4,7.5,100,4,2,6.1,7.5,50.8,1641000960,970350592,446717952,3160412160,1244770304,1
9.4,11.3,0,100,2.1,0,5.9,2,50.8,1641000960,970350592,446717952,3160412160,1244770304,1
3.9,2.1,2,100,6,4,7.8,4,50.8,1640996864,970350592,446717952,3160416256,1244770304,1
4.1,7.5,0,100,4,0,4.1,0,50.8,1640996864,970350592,446717952,3160416256,1244770304,1
6.2,7.4,2,100,7.8,0,6,3.9,50.8,1641054208,970350592,446726144,3160408064,1244770304,1
4,4,2,100,9.8,0,0,0,50.8,1641054208,970350592,446726144,3160408064,1244770304,1
7.8,4,0,100,5.9,2.1,11.1,2,50.8,1640988672,970358784,446726144,3160416256,1244770304,1
2,2,3.9,100,2.1,5.9,6,2,50.8,1640726528,970358784,446726144,3160420352,1244774400,1
9.6,2,2,100,4,7.8,2,3.9,50.8,1640726528,970358784,446726144,3160420352,1244774400,1
11.3,2,3.9,100,4.1,6,5.9,0,50.8,1640726528,970358784,446726144,3160420352,1244774400,1
11.1,0,2,100,9.8,3.9,2,3.9,50.8,1640722432,970358784,446726144,3160424448,1244774400,1
2,0,0,100,5.9,5.8,3.9,0,50.8,1640722432,970358784,446726144,3160424448,1244774400,1
7.8,14,4,100,8,7.7,2,3.9,50.8,1640722432,970358784,446726144,3160424448,1244774400,1
2,2,0,100,4,2,4,0,50.8,1640722432,970358784,446726144,3160424448,1244774400,1
9.4,3.9,2,100,2,0,3.9,4,50.8,1640722432,970358784,446734336,3160416256,1244774400,1
7.5,0,4.2,100,9.6,7.7,0,2,50.8,1640722432,970358784,446734336,3160416256,1244774400,1
7.7,3.9,5.9,100,5.9,5.7,7.7,3.8,50.8,1640714240,970366976,446734336,3160424448,1244774400,1
14.3,3.8,2.1,100,4,3.9,4.1,0,50.8,1640710144,970366976,446734336,3160428544,1244774400,1
11.3,0,5.9,100,4,4,9.4,3.9,50.8,1640710144,970366976,446734336,3160428544,1244774400,1
14.3,2,4.1,100,2,0,2,3.9,50.8,1640706048,970366976,446734336,3160432640,1244774400,1
9.3,2,0,100,9.4,7.5,10,0,50.8,1640701952,970366976,446734336,3160436736,1244774400,1
6.1,7.5,0,100,7.7,3.9,4,2,50.8,1640701952,970366976,446734336,3160436736,1244774400,1
15.1,7.7,3.8,100,2.1,0,11.5,2,50.8,1640759296,970366976,446734336,3160436736,1244774400,1
4.1,3.8,9.4,100,2,7.8,6,0,50.8,1640701952,970366976,446734336,3160436736,1244774400,1
4,5.8,11.1,100,4.1,3.9,2,3.9,50.8,1640947712,970366976,446742528,3160440832,1244774400,1
6,2,3.8,100,9.6,0,5.9,0,50.8,1640947712,970366976,446742528,3160440832,1244774400,1
18.6,7.5,4,100,4.3,3.9,13,9.6,50.8,1640947712,970366976,446742528,3160440832,1244774400,1
8.2,3.9,0,100,2,5.9,7.8,9.4,50.8,1640947712,970366976,446742528,3160440832,1244774400,1
17.9,3.9,3.9,100,4.2,2,11.5,10.9,50.8,1640947712,970375168,446742528,3160440832,1244774400,1
5.9,3.9,0,100,2,1.9,13.2,5.8,50.8,1640947712,970375168,446742528,3160440832,1244774400,1
13,3.9,0,100,7.8,0,4.1,5.9,50.8,1641259008,970375168,446742528,3160444928,1244774400,1
7.8,4,0,100,5.9,2,2,2,50.8,1641201664,970375168,446742528,3160444928,1244774400,1
8.2,0,0,100,7.8,0,6,2,50.8,1641000960,970375168,446742528,3160444928,1244774400,1
7.8,2,2,100,7.8,0,12.7,2,50.8,1640943616,970375168,446742528,3160444928,1244774400,1
4.1,7.4,2.1,100,6,2,5.8,0,50.8,1641000960,970375168,446750720,3160436736,1244774400,1
12.7,5.8,0,100,9.6,3.9,9.4,2,50.8,1640935424,970383360,446750720,3160444928,1244774400,1
14.8,12.5,2,100,2,9.3,7.7,2,50.8,1640935424,970383360,446750720,3160444928,1244774400,1
4.1,5.9,2,100,7.8,7.8,4,2,50.8,1640935424,970383360,446750720,3160444928,1244774400,1
9.6,2,2,100,4,2,4.1,4,50.8,1640992768,970383360,446750720,3160444928,1244774400,1
6,0,5.8,100,5.9,2.1,0,3.9,50.8,1640935424,970383360,446750720,3160444928,1244774400,1
5.9,2,5.8,100,4,6.1,7.8,0,50.8,1640931328,970383360,446750720,3160449024,1244774400,1
13.2,4,0,100,2,0,0,0,50.8,1640931328,970383360,446750720,3160449024,1244774400,1
6,0,0,100,5.8,2,4.1,2,50.8,1640931328,970383360,446750720,3160449024,1244774400,1
12,7.7,0,100,4.1,0,8,2,50.8,1640931328,970383360,446750720,3160449024,1244774400,1
5.9,2,2,100,4.1,2,8,5.9,50.8,1641046016,970383360,446758912,3160440832,1244774400,1
5.9,3.9,0,100,0,0,7.8,7.7,50.8,1640919040,970391552,446758912,3160453120,1244774400,1
9.4,2,2,100,7.8,5.8,0,2.1,50.8,1640919040,970391552,446758912,3160453120,1244774400,1
8,2,0,100,6,2,8,4,50.8,1640919040,970391552,446758912,3160453120,1244774400,1
14.5,3.9,3.9,100,11.3,7.7,8.3,2,50.8,1641033728,970391552,446758912,3160453120,1244774400,1
11.3,7.4,3.8,100,5.9,5.7,6.1,2,50.8,1640919040,970391552,446758912,3160453120,1244774400,1
4.2,5.9,3.9,100,4.1,2,4,3.9,50.8,1640919040,970391552,446758912,3160453120,1244774400,1
6,2,0,100,7.8,0,11.3,2,50.8,1640919040,970391552,446758912,3160453120,1244774400,1
17.9,7.5,3.9,100,13,4,6.4,0,50.8,1640914944,970391552,446758912,3160457216,1244774400,1
5.9,2,3.8,100,5.9,0,6,0,50.8,1640914944,970391552,446758912,3160457216,1244774400,1
11.8,2,2,100,2.1,5.8,4.1,5.8,50.8,1640902656,970395648,446767104,3160461312,1244774400,1
